date,country,href,tite
1997-08-17,Americas,/en/documents/amr46/033/1997/en/,Peru: Further information on possible cruel and inhumane treatment: Prisoners transferred to the new Challapalca Prison
1997-08-17,Middle East and North Africa,/en/documents/mde15/048/1997/es/,Israel/South Lebanon: Medical concern / fear of torture / legal concern
1997-08-17,Middle East and North Africa,/en/documents/mde15/048/1997/en/,Israel/South Lebanon: Medical concern / fear of torture / legal concern
1997-08-17,Malawi,/en/documents/afr36/004/1997/en/,Malawi: Fear of refoulement
1997-08-17,Americas,/en/documents/amr25/027/1997/es/,Cuba: Further information on prisoners of conscience / legal concern
1997-08-17,Myanmar,/en/documents/asa16/025/1997/es/,Myanmar: Further information on fear for safety / fear of ill-treatment
1997-08-17,Myanmar,/en/documents/asa16/025/1997/en/,Myanmar: Further information on fear for safety / fear of ill-treatment
1997-08-17,Americas,/en/documents/amr46/033/1997/es/,Peru: Further information on possible cruel and inhumane treatment: Prisoners transferred to the new Challapalca Prison
1997-08-17,Malawi,/en/documents/afr36/004/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-14,Americas,/en/documents/amr37/004/1997/es/,Honduras: Further information on apparent extrajudicial executions / fear for safety
1997-08-14,Africa,/en/documents/afr62/025/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-14,Burundi,/en/documents/afr16/033/1997/en/,Burundi: Further information on execution / fear of further executions
1997-08-14,Mexico,/en/documents/amr41/076/1997/es/,Mexico: Fear for safety
1997-08-14,Africa,/en/documents/afr62/025/1997/en/,Democratic Republic of Congo: Further information on torture / fear of torture
1997-08-14,Mexico,/en/documents/amr41/076/1997/en/,Mexico: Fear for safety
1997-08-14,Burundi,/en/documents/afr16/033/1997/es/,Burundi: Further information on execution / fear of further executions
1997-08-14,Turkey,/en/documents/eur44/063/1997/en/,"Turkey: Fear for safety / fear of ""disappearance"": A Gani Ucar, Kurd"
1997-08-14,Turkey,/en/documents/eur44/063/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-14,Americas,/en/documents/amr37/004/1997/en/,Honduras: Further information on apparent extrajudicial executions / fear for safety
1997-08-13,Americas,/en/documents/amr37/003/1997/es/,Honduras: Apparent extrajudicial executions / fear for safety
1997-08-13,Americas,/en/documents/amr25/026/1997/es/,Cuba: Prisoners of conscience / legal concern
1997-08-13,Mexico,/en/documents/amr41/075/1997/es/,"Mexico: ""Disappearance"" / fear of torture: Everardo Salgado Roman"
1997-08-13,Turkey,/en/documents/eur44/062/1997/en/,Turkey: Torture / fear of torture
1997-08-13,Turkey,/en/documents/eur44/062/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-13,Americas,/en/documents/amr37/003/1997/en/,Honduras: Apparent extrajudicial executions / fear for safety
1997-08-13,Americas,/en/documents/amr25/026/1997/en/,Cuba: Prisoners of conscience / legal concern
1997-08-13,Mexico,/en/documents/amr41/075/1997/en/,"Mexico: ""Disappearance"" / fear of torture: Everardo Salgado Roman"
1997-08-12,Africa,/en/documents/afr62/024/1997/en/,Democratic Republic of Congo: Torture / fear of torture
1997-08-12,Middle East and North Africa,/en/documents/mde21/006/1997/es/,Palestinian Authority: Death penalty / torture / legal concern: Fawzi Muhammad Mahmud Sawalha
1997-08-12,Egypt,/en/documents/mde12/042/1997/en/,Egypt: Further information on prisoner of conscience / health concern: 'Alaa Hamed
1997-08-12,Egypt,/en/documents/mde12/042/1997/es/,Egypt: Further information on prisoner of conscience / health concern: 'Alaa Hamed
1997-08-12,Middle East and North Africa,/en/documents/mde21/006/1997/en/,Palestinian Authority: Death penalty / torture / legal concern: Fawzi Muhammad Mahmud Sawalha
1997-08-12,Iran,/en/documents/mde13/035/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-12,Africa,/en/documents/afr62/024/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-12,Iran,/en/documents/mde13/035/1997/en/,Iran: Further information on fear of imminent execution / flogging
1997-08-12,Iran,/en/documents/mde13/036/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-12,United States of America,/en/documents/amr51/050/1997/en/,USA (Virginia): Death penalty / legal concern: Mario B Murphy
1997-08-12,Iran,/en/documents/mde13/036/1997/en/,Iran: Further information on fear of imminent execution: Mohammad Assadi
1997-08-12,United States of America,/en/documents/amr51/050/1997/es/,"EE. UU. (VIRGINIA): Pena de muerte y preocupación jurídica: Mario B. Murphy, ciudadano mexicano"
1997-08-11,Iran,/en/documents/mde13/034/1997/en/,Iran: Further information on fear of imminent execution and new concern: flogging
1997-08-11,Bhutan,/en/documents/asa14/002/1997/en/,Bhutan: Fear of torture/ill-treatment
1997-08-11,Burundi,/en/documents/afr16/032/1997/en/,"Burundi: Further information on fear of ill-treatment / torture / medical concern / death in custody / fear of ""disappearance"""
1997-08-11,Americas,/en/documents/amr37/002/1997/es/,Honduras: Fear for safety
1997-08-11,Bhutan,/en/documents/asa14/002/1997/es/,Bhutan: Fear of torture/ill-treatment
1997-08-11,Burundi,/en/documents/afr16/032/1997/es/,"Burundi: Further information on fear of ill-treatment / torture / medical concern / death in custody / fear of ""disappearance"""
1997-08-11,Gabon,/en/documents/afr01/012/1997/en/,Gabon/Rwanda: Further information on fear of refoulement / ill-treatment and new concern: refoulement
1997-08-11,Gabon,/en/documents/afr01/012/1997/es/,Gabon/Rwanda: Further information on fear of refoulement / ill-treatment and new concern: refoulement
1997-08-11,Middle East and North Africa,/en/documents/mde15/047/1997/es/,Israel/South Lebanon: Further information on legal concern / fear of torture
1997-08-11,Middle East and North Africa,/en/documents/mde15/047/1997/en/,Israel/South Lebanon: Further information on legal concern / fear of torture
1997-08-11,Iran,/en/documents/mde13/034/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-11,Americas,/en/documents/amr37/002/1997/en/,Honduras: Fear for safety
1997-08-10,Gabon,/en/documents/afr26/002/1997/en/,Gabon: Further information on fear of refoulement / ill-treatment
1997-08-10,Iran,/en/documents/mde13/033/1997/en/,"Iran: Cruel, inhuman or degrading punishment: Mahmoud Jafari"
1997-08-10,Mexico,/en/documents/amr41/074/1997/en/,"Mexico: ""Disappearances"" / fear of torture / fear for safety"
1997-08-10,Mexico,/en/documents/amr41/074/1997/es/,"Mexico: ""Disappearances"" / fear of torture / fear for safety"
1997-08-10,Philippines,/en/documents/asa35/007/1997/en/,"Philippines: ""Disappearance"" / fear of torture: Gaudencio Devaras"
1997-08-10,Philippines,/en/documents/asa35/007/1997/es/,"Philippines: ""Disappearance"" / fear of torture: Gaudencio Devaras"
1997-08-10,Iran,/en/documents/mde13/033/1997/es/,"Iran: Cruel, inhuman or degrading punishment: Mahmoud Jafari"
1997-08-10,Mexico,/en/documents/amr41/072/1997/es/,"Mexico: Further information on fear for safety: Doctor Maria Luisa Mussot (f), social rights activist"
1997-08-10,Venezuela,/en/documents/amr53/010/1997/en/,"Venezuela: Torture / fear for safety: Wilfredo Alvarado Baldaggio, community activist"
1997-08-10,Mexico,/en/documents/amr41/072/1997/en/,"Mexico: Further information on fear for safety: Doctor Maria Luisa Mussot (f), social rights activist"
1997-08-10,Mexico,/en/documents/amr41/073/1997/en/,Mexico: Fear for safety: Father Miguel Concha Malo
1997-08-10,Mexico,/en/documents/amr41/073/1997/es/,Mexico: Fear for safety: Father Miguel Concha Malo
1997-08-10,Venezuela,/en/documents/amr53/010/1997/es/,"Venezuela: Torture / fear for safety: Wilfredo Alvarado Baldaggio, community activist"
1997-08-07,Mexico,/en/documents/amr41/071/1997/en/,Mexico: Further information on torture / fear of torture / prisoner of conscience: Julio Atenco Vidal
1997-08-07,Mexico,/en/documents/amr41/071/1997/es/,Mexico: Further information on torture / fear of torture / prisoner of conscience: Julio Atenco Vidal
1997-08-07,Belarus,/en/documents/eur49/011/1997/es/,Belarus: Further information on prisoners of conscience
1997-08-07,Kenya,/en/documents/afr32/044/1997/en/,Kenya: Further information on arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-08-07,Middle East and North Africa,/en/documents/mde31/009/1997/en/,Yemen: Fear of torture / possible prisoners of conscience
1997-08-07,Middle East and North Africa,/en/documents/mde31/009/1997/es/,Yemen: Fear of torture / possible prisoners of conscience
1997-08-07,Belarus,/en/documents/eur49/011/1997/en/,Belarus: Further information on prisoners of conscience
1997-08-07,Kenya,/en/documents/afr32/044/1997/es/,Kenya: Further information on arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-08-06,Middle East and North Africa,/en/documents/mde15/087/1997/en/,Israel: Further information on fear of torture / legal concern
1997-08-06,Ethiopia,/en/documents/afr25/014/1997/en/,Ethiopia: Further information on fear of imprisonment as POC / fear of ill-treatment: Svetlana Mamedova (f)
1997-08-06,Ethiopia,/en/documents/afr25/014/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-06,Middle East and North Africa,/en/documents/mde15/046/1997/es/,Israel: Fear of torture / legal concern
1997-08-06,Middle East and North Africa,/en/documents/mde15/045/1997/en/,Israel: Further information on legal concern / fear of torture
1997-08-06,Middle East and North Africa,/en/documents/mde15/046/1997/en/,Israel: Fear of torture / legal concern
1997-08-06,Middle East and North Africa,/en/documents/mde15/087/1997/es/,Israel: Further information on fear of torture / legal concern
1997-08-06,Mexico,/en/documents/amr41/070/1997/en/,Mexico: Further information on fear of torture/ill-treatment / arbitrary arrests / legal concern
1997-08-06,Mexico,/en/documents/amr41/070/1997/es/,Mexico: Further information on fear of torture/ill-treatment / arbitrary arrests / legal concern
1997-08-06,Middle East and North Africa,/en/documents/mde15/045/1997/es/,Israel: Further iinformation on legal concern / fear of torture
1997-08-05,Burundi,/en/documents/afr16/031/1997/en/,"Burundi: ""Disappearance"" / fear of extrajudicial execution"
1997-08-05,Burundi,/en/documents/afr16/031/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-05,Mexico,/en/documents/amr41/069/1997/en/,Mexico: Torture / fear of torture / prisoner of conscience: Julio Atenco Vidal
1997-08-05,Turkey,/en/documents/eur44/060/1997/en/,Turkey: Further information on prisoners of conscience / fear of torture
1997-08-05,Turkey,/en/documents/eur44/060/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-05,United Arab Emirates,/en/documents/mde25/009/1997/en/,United Arab Emirates (UAE): Further information on prisoner of conscience: Elie Dib Ghalib
1997-08-05,Cambodia,/en/documents/asa23/035/1997/en/,"Cambodia: Further information on fear for safety: Pong Saphai, editor"
1997-08-05,Cambodia,/en/documents/asa23/035/1997/es/,"Cambodia: Further information on fear for safety: Pong Saphai, editor"
1997-08-05,Iran,/en/documents/mde13/032/1997/en/,Iran: Fear of imminent execution: Gholamreza Khoshrou Kouran Kordieh
1997-08-05,Iran,/en/documents/mde13/032/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-05,Nigeria,/en/documents/afr44/016/1997/en/,Nigeria: Fear of imminent execution / legal concern
1997-08-05,Mexico,/en/documents/amr41/069/1997/es/,Mexico: Torture / fear of torture / prisoner of conscience: Julio Atenco Vidal
1997-08-05,United Arab Emirates,/en/documents/mde25/009/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-05,Nigeria,/en/documents/afr44/016/1997/es/,Nigeria: Fear of imminent execution / legal concern
1997-08-04,Turkey,/en/documents/eur44/059/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-04,United States of America,/en/documents/amr51/049/1997/en/,USA (Texas): Further information on death penalty
1997-08-04,United States of America,/en/documents/amr51/048/1997/en/,USA (California): Further information on death penalty: Thomas Thompson
1997-08-04,Middle East and North Africa,/en/documents/mde21/005/1997/en/,Palestinian Authority: Further information on prisoner of conscience / legal concern / incommunicado detention and new concern: medical concern:  Fathi Subuh
1997-08-04,Turkey,/en/documents/eur44/059/1997/en/,Turkey: Prisoners of conscience / fear of torture
1997-08-04,Lebanon,/en/documents/mde24/013/1997/en/,"Syria/Lebanon: ""Disappearance"" / fear of torture: Ahmad Hamad"
1997-08-04,Lebanon,/en/documents/mde24/013/1997/es/,"Syria/Lebanon: ""Disappearance"" / fear of torture: Ahmad Hamad"
1997-08-04,United States of America,/en/documents/amr51/049/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-04,Middle East and North Africa,/en/documents/mde21/005/1997/es/,Palestinian Authority: Further information on prisoner of conscience / legal concern / incommunicado detention and new concern: medical concern:  Fathi Subuh
1997-08-04,United States of America,/en/documents/amr51/048/1997/es/,USA (California): Further information on death penalty: Thomas Thompson
1997-08-04,Pakistan,/en/documents/asa33/028/1997/en/,"Pakistan: Further information on prisoner of conscience / fear of torture / possible prisoner of conscience / disregard for pre-trial legal safeguards: Humayun Fur, journalist"
1997-08-04,Pakistan,/en/documents/asa33/028/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-03,Malaysia,/en/documents/asa28/011/1997/es/,Malaysia: Further information on possible prisoners of conscience / ill-treatment / denial of medical treatment: 42 members of the Dayak Iban indigenous community
1997-08-03,Pakistan,/en/documents/asa33/027/1997/en/,Pakistan: Further information on death penalty / imminent execution
1997-08-03,Pakistan,/en/documents/asa33/027/1997/es/,[SPANISH TITLE UNKNOWN]
1997-08-03,Malaysia,/en/documents/asa28/011/1997/en/,Malaysia: Further information on possible prisoners of conscience / ill-treatment / denial of medical treatment: 42 members of the Dayak Iban indigenous community
1997-07-31,Mexico,/en/documents/amr41/067/1997/es/,Mexico: Fear for safety / death threats
1997-07-31,Middle East and North Africa,/en/documents/mde15/041/1997/es/,Israel/South Lebanon: Legal concern / fear of torture
1997-07-31,Mexico,/en/documents/amr41/068/1997/en/,"Mexico: Further information on fear for safety: Paciano Hernandez Castro, peasant activist"
1997-07-31,Burundi,/en/documents/afr16/029/1997/en/,Burundi: Execution / fear of further executions
1997-07-31,Middle East and North Africa,/en/documents/mde15/040/1997/en/,Israel: Torture / fear of torture: Asam Halman
1997-07-31,Americas,/en/documents/amr34/030/1997/es/,Guatemala: Fear for safety
1997-07-31,Mexico,/en/documents/amr41/068/1997/es/,"Mexico: Further information on fear for safety: Paciano Hernandez Castro, peasant activist"
1997-07-31,Uzbekistan,/en/documents/eur62/006/1997/en/,Uzbekistan: Border closure impeding safe return of refugees
1997-07-31,Burundi,/en/documents/afr16/029/1997/es/,Burundi: Execution / fear of further executions
1997-07-31,Mexico,/en/documents/amr41/067/1997/en/,Mexico: Fear for safety / death threats
1997-07-31,Middle East and North Africa,/en/documents/mde15/041/1997/en/,Israel/South Lebanon: Legal concern / fear of torture
1997-07-31,Uzbekistan,/en/documents/eur62/006/1997/es/,Uzbekistan: Border closure impeding safe return of refugees
1997-07-31,Americas,/en/documents/amr34/030/1997/en/,Guatemala: Fear for safety
1997-07-31,Middle East and North Africa,/en/documents/mde15/040/1997/es/,Israel: Torture / fear of torture: Asam Halman
1997-07-30,Middle East and North Africa,/en/documents/mde15/038/1997/en/,Israel/Occupied Territories: Fear of torture: Ma'mun Omer Mustafa Hamad
1997-07-30,Venezuela,/en/documents/amr53/009/1997/es/,Venezuela: Fear for safety / torture
1997-07-30,United States of America,/en/documents/amr51/047/1997/en/,USA (Texas): Further information on death penalty: Robert West
1997-07-30,United States of America,/en/documents/amr51/047/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-30,Middle East and North Africa,/en/documents/mde15/038/1997/es/,Israel/Occupied Territories: Fear of torture: Ma'mun Omer Mustafa Hamad
1997-07-30,Brazil,/en/documents/amr19/020/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-30,Mexico,/en/documents/amr41/066/1997/es/,"Mexico: ""Disappearance"" / fear of torture: Paciano Hernandez Castro, peasant activist"
1997-07-30,Mexico,/en/documents/amr41/066/1997/en/,"Mexico: ""Disappearance"" / fear of torture: Paciano Hernandez Castro, peasant activist"
1997-07-30,Gabon,/en/documents/afr26/001/1997/en/,Gabon: Fear of refoulement
1997-07-30,Brazil,/en/documents/amr19/020/1997/en/,Brazil: Further information on fear of unfair trial: Jose Rainha Junior
1997-07-30,Pakistan,/en/documents/asa33/026/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-30,Brazil,/en/documents/amr19/021/1997/en/,Brazil: Further information on fear for safety
1997-07-30,Brazil,/en/documents/amr19/021/1997/es/,Brazil: Further information on fear for safety
1997-07-30,Venezuela,/en/documents/amr53/009/1997/en/,Venezuela: Fear for safety / torture
1997-07-30,Pakistan,/en/documents/asa33/026/1997/en/,Pakistan: Further information on death penalty / imminent execution
1997-07-30,Gabon,/en/documents/afr26/001/1997/es/,Gabon: Fear of refoulement
1997-07-30,Turkmenistan,/en/documents/eur61/011/1997/en/,Turkmenistan: Further information on death penalty / fear of imminent execution
1997-07-30,Turkmenistan,/en/documents/eur61/011/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-29,Americas,/en/documents/amr25/023/1997/es/,Cuba: Further information on arbitrary arrest / legal concern / prisoner of conscience
1997-07-29,Belarus,/en/documents/eur49/009/1997/es/,Belarus: Prisoners of conscience
1997-07-29,Americas,/en/documents/amr25/023/1997/en/,Cuba: Further information on arbitrary arrest / legal concern / prisoner of conscience
1997-07-29,Belarus,/en/documents/eur49/009/1997/en/,Belarus: Prisoners of conscience
1997-07-28,Mexico,/en/documents/amr41/065/1997/en/,Mexico: Fear for safety
1997-07-28,Mexico,/en/documents/amr41/065/1997/es/,Mexico: Fear for safety
1997-07-28,Africa,/en/documents/afr62/023/1997/en/,Democratic Republic of Congo: Incommunicado detention / fear of torture / extrajudicial execution
1997-07-28,Rwanda,/en/documents/afr02/022/1997/es/,Zaire/Rwanda: Further information on refoulement / fear for safety: Around 50 Rwandese refugees in Zaire
1997-07-28,Africa,/en/documents/afr62/023/1997/es/,Democratic Republic of Congo: Incommunicado detention / fear of torture / extrajudicial execution
1997-07-28,Rwanda,/en/documents/afr02/022/1997/en/,Zaire/Rwanda: Further information on refoulement / fear for safety: Around 50 Rwandese refugees in Zaire
1997-07-27,Bhutan,/en/documents/asa14/001/1997/es/,Bhutan: Fear of torture/ill-treatment
1997-07-27,Bahamas,/en/documents/amr14/003/1997/en/,Bahamas: Further information on death penalty: John Higgs
1997-07-27,Mexico,/en/documents/amr41/064/1997/en/,Mexico: Fear for safety / prison conditions
1997-07-27,Mexico,/en/documents/amr41/064/1997/es/,Mexico: Fear for safety / prison conditions
1997-07-27,Cambodia,/en/documents/asa23/032/1997/en/,Cambodia: Further information on fear for safety / possible extrajudicial executions
1997-07-27,Burundi,/en/documents/afr16/025/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-27,Burundi,/en/documents/afr02/021/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-27,Cambodia,/en/documents/asa23/032/1997/es/,Cambodia: Further information on fear for safety / possible extrajudicial executions
1997-07-27,Bahamas,/en/documents/amr14/003/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-27,Colombia,/en/documents/amr44/009/1997/en/,Panama: Fear for safety / extrajudicial execution / possible disappearances
1997-07-27,Burundi,/en/documents/afr02/021/1997/en/,Rwanda/Burundi: Further information on fear of refoulement / fear for safety: thousands of Burundi refugees in Rwanda
1997-07-27,Bhutan,/en/documents/asa14/001/1997/en/,Bhutan: Fear of torture/ill-treatment
1997-07-27,Mexico,/en/documents/amr41/063/1997/en/,Mexico: Further information on fear of torture: Reina Avelino Huizache (f)
1997-07-27,Philippines,/en/documents/asa35/006/1997/en/,"Philippines: ""Disappearance"" / fear of torture"
1997-07-27,Mexico,/en/documents/amr41/063/1997/es/,Mexico: Further information on fear of torture: Reina Avelino Huizache (f)
1997-07-27,Philippines,/en/documents/asa35/006/1997/es/,"Philippines: ""Disappearance"" / fear of torture"
1997-07-27,Colombia,/en/documents/amr44/009/1997/es/,Panama: Fear for safety / extrajudicial execution / possible disappearances
1997-07-27,Burundi,/en/documents/afr16/025/1997/en/,Burundi: Further information on fear of torture and ill-treatment: Reverend Josias Nduwimana
1997-07-24,United States of America,/en/documents/amr51/046/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-24,Russian Federation,/en/documents/eur46/022/1997/en/,Russian Federation: Persecution of a conscientious objector: Nikolay Moschukhin
1997-07-24,Kenya,/en/documents/afr32/043/1997/en/,Kenya: Further information on arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-07-24,Middle East and North Africa,/en/documents/mde21/004/1997/es/,Palestinian Authority: Further information on prisoner of conscience / legal concern: Fathi Subuh
1997-07-24,Brazil,/en/documents/amr19/019/1997/es/,Brazil: Possible extrajudicial executions / fear for safety
1997-07-24,United States of America,/en/documents/amr51/046/1997/en/,USA (Virginia): Further information on death penalty: Joseph O'Dell
1997-07-24,Mexico,/en/documents/amr41/062/1997/es/,Mexico: Fear of torture/ill-treatment / arbitrary arrests / legal concern
1997-07-24,Russian Federation,/en/documents/eur46/022/1997/es/,Russian Federation: Persecution of a conscientious objector: Nikolay Moschukhin
1997-07-24,Kenya,/en/documents/afr32/043/1997/es/,Kenya: Further information on arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-07-24,Middle East and North Africa,/en/documents/mde21/004/1997/en/,Palestinian Authority: Further information on prisoner of conscience / legal concern: Fathi Subuh
1997-07-24,Slovenia,/en/documents/eur68/001/1997/es/,Slovenia: Fear of refoulement
1997-07-24,Mexico,/en/documents/amr41/062/1997/en/,Mexico: Fear of torture/ill-treatment / arbitrary arrests / legal concern
1997-07-24,Brazil,/en/documents/amr19/019/1997/en/,Brazil: Possible extrajudicial executions / fear for safety
1997-07-24,Slovenia,/en/documents/eur68/001/1997/en/,Slovenia: Fear of refoulement
1997-07-23,Middle East and North Africa,/en/documents/mde24/012/1997/en/,Syria: Legal concern / fear of torture: Zubayda Muqabel (f)
1997-07-23,Burundi,/en/documents/afr16/027/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-23,Burundi,/en/documents/afr16/027/1997/en/,Burundi: Further information on fear of torture and ill-treatment / deaths in custody
1997-07-23,Nigeria,/en/documents/afr44/015/1997/es/,Nigeria: Health concern
1997-07-23,United States of America,/en/documents/amr51/045/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-23,Middle East and North Africa,/en/documents/mde24/012/1997/es/,Syria: Legal concern / fear of torture: Zubayda Muqabel (f)
1997-07-23,United States of America,/en/documents/amr51/045/1997/en/,USA (Missouri): Death penalty
1997-07-23,Nigeria,/en/documents/afr44/015/1997/en/,Nigeria: Health concern
1997-07-22,Mexico,/en/documents/amr41/061/1997/en/,"Mexico: ""Disappearance"" / torture: Benito Bahena Maldonado"
1997-07-22,Algeria,/en/documents/mde28/016/1997/es/,"Algeria: Further information on ""disappearance"": Dr Messaoud Ouziala"
1997-07-22,Bhutan,/en/documents/asa20/039/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-22,Mexico,/en/documents/amr41/061/1997/es/,"Mexico: ""Disappearance"" / torture: Benito Bahena Maldonado"
1997-07-22,Algeria,/en/documents/mde28/016/1997/en/,"Algeria: Further information on ""disappearance"": Dr Messaoud Ouziala"
1997-07-22,Middle East and North Africa,/en/documents/mde15/035/1997/en/,Israel / South Lebanon: Further information on fear of torture / legal concern: Ahmad Kamil Sa'id
1997-07-22,Bhutan,/en/documents/asa20/039/1997/en/,India / Bhutan: Further information on imminent extradition / fear of torture: Rongthong Kunley Dorji
1997-07-22,Burundi,/en/documents/afr16/026/1997/en/,Burundi: Further information on extrajudicial executions / fear for safety
1997-07-22,Burundi,/en/documents/afr16/026/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-22,Middle East and North Africa,/en/documents/mde15/035/1997/es/,Israel / South Lebanon: Further information on fear of torture / legal concern: Ahmad Kamil Sa'id
1997-07-21,Myanmar,/en/documents/asa16/023/1997/es/,Myanmar: Further information on fear for safety / fear of ill-treatment
1997-07-21,Americas,/en/documents/amr25/021/1997/en/,Cuba: Further information on arbitrary arrest / legal concern / prisoners of conscience
1997-07-21,Americas,/en/documents/amr25/021/1997/es/,Cuba: Further information on arbitrary arrest / legal concern / prisoners of conscience
1997-07-21,Belarus,/en/documents/eur49/008/1997/es/,Belarus: Further information on ill-treatment / possible prisoners of conscience
1997-07-21,Kenya,/en/documents/afr32/041/1997/en/,Kenya: Arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-07-21,Kenya,/en/documents/afr32/041/1997/es/,Kenya: Arbitrary arrest / fear of ill-treatment / fear of refoulement
1997-07-21,Indonesia,/en/documents/asa21/054/1997/en/,East Timor: Further information on fear of torture
1997-07-21,Indonesia,/en/documents/asa21/054/1997/es/,East Timor: Further information on fear of torture
1997-07-21,Myanmar,/en/documents/asa16/023/1997/en/,Myanmar: Further information on fear for safety / fear of ill-treatment
1997-07-21,Tunisia,/en/documents/mde30/044/1997/en/,Tunisia: Further information on prisoner of conscience / health concern
1997-07-21,Tunisia,/en/documents/mde30/044/1997/es/,Tunisia: Further information on prisoner of conscience / health concern
1997-07-21,Belarus,/en/documents/eur49/008/1997/en/,Belarus: Further information on ill-treatment / possible prisoners of conscience
1997-07-21,Paraguay,/en/documents/amr45/002/1997/en/,Paraguay: Fear for safety / possible extrajudicial execution
1997-07-21,Paraguay,/en/documents/amr45/002/1997/es/,Paraguay: Fear for safety / possible extrajudicial execution
1997-07-20,Mexico,/en/documents/amr41/060/1997/en/,"Mexico: Fear for safety / torture / ""disappearance"""
1997-07-20,Cambodia,/en/documents/asa23/031/1997/en/,Cmbodia: Fear for safety: Pen Sovann
1997-07-20,Bahamas,/en/documents/amr14/002/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-20,Mexico,/en/documents/amr41/060/1997/es/,"Mexico: Fear for safety / torture / ""disappearance"""
1997-07-20,Americas,/en/documents/amr46/028/1997/en/,Peru: Possible cruel and inhumane treatment: Prisoners awaiting transfer to the new Challapalca Prison
1997-07-20,Africa,/en/documents/afr62/022/1997/es/,"Democratic Republic of Congo: Fear of extrajudicial execution / refoulement: Between 5-10,000 mainly Rwandese refugees in eastern Congo"
1997-07-20,Americas,/en/documents/amr46/028/1997/es/,Peru: Possible cruel and inhumane treatment: Prisoners awaiting transfer to the new Challapalca Prison
1997-07-20,Jordan,/en/documents/mde16/010/1997/es/,"Jordan: Death penalty: Ayesh Salem, shepherd"
1997-07-20,Cambodia,/en/documents/asa23/031/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-20,Russian Federation,/en/documents/eur46/020/1997/en/,Russian Federation: Incommunicado detention / fear of ill-treatment / health concern: Larisa Kharchenko
1997-07-20,Algeria,/en/documents/mde28/015/1997/en/,"Algeria: Further information on ""disappearance"" / fear for safety; and new concern: unfair trial / prisoner of conscience: Rachid Mesli"
1997-07-20,Africa,/en/documents/afr62/022/1997/en/,"Democratic Republic of Congo: Fear of extrajudicial execution / refoulement: Between 5-10,000 mainly Rwandese refugees in eastern Congo"
1997-07-20,Jordan,/en/documents/mde16/010/1997/en/,"Jordan: Death penalty: Ayesh Salem, shepherd"
1997-07-20,Algeria,/en/documents/mde28/015/1997/es/,"Algeria: Further information on ""disappearance"" / fear for safety; and new concern: unfair trial / prisoner of conscience: Rachid Mesli"
1997-07-20,Russian Federation,/en/documents/eur46/020/1997/es/,Russian Federation: Incommunicado detention / fear of ill-treatment / health concern: Larisa Kharchenko
1997-07-20,Bahamas,/en/documents/amr14/002/1997/en/,Bahamas: Death penalty: John Higgs
1997-07-17,Americas,/en/documents/amr25/020/1997/es/,Cuba: Arbitrary arrest / legal concern / prisoners of conscience
1997-07-17,United States of America,/en/documents/amr51/044/1997/en/,USA (Texas): Death penalty
1997-07-17,United Arab Emirates,/en/documents/mde25/008/1997/es/,United Arab Emirates (Dubai): Further information on death penalty
1997-07-17,Pakistan,/en/documents/asa33/023/1997/en/,Pakistan: Death penalty / imminent execution
1997-07-17,Pakistan,/en/documents/asa33/023/1997/es/,[SPANISH TITLE UNKNOWN]
1997-07-17,Mexico,/en/documents/amr41/058/1997/es/,"Mexico: Extrajudicial execution / journalists' safety: Benjamin Flores Gonzalez, journalist"
